OrderID,CustomerID,OrderDate,ShipmentDate,DeliveryDate,ShipmentMode,ProductCategory,ProductID,Quantity,UnitPrice,TotalPrice,Discount,ShippingCost,OrderStatus,SourceCity,SourceState,DestinationCity,DestinationState,DeliveryTimeDays,Carrier
873950c4-71b5-4ada-a08a-b32667ec6eef,e716827a-6796-4322-adc5-56ff3f2c1ad0,2024-02-18,2024-06-21,2024-07-19,Air,Clothing,dd64d743-7cf0-49cf-8530-85fcb96b3b77,59,11.621302601746832,465.4423289892284,0.34759372775905006,12.691253127673315,Shipped,East Erikaport,Illinois,Robertsberg,New York,17.17403619528205,DHL
dc0ab4b6-347a-4a61-a311-f99f64e2ca1a,334cee02-ab78-4f0a-8886-83697fbe88ae,2024-07-30,2024-08-03,2024-08-03,Sea,Food,c034e737-71a6-4ca6-83df-990b669e8e36,5,112.74444777354636,336.6431933604093,0.3980187506214119,15.347263970756487,Cancelled,Lake Brandon,Texas,South Tracy,Illinois,13.679475612008847,Amazon Logistics
9a76fdae-2f09-4608-a845-d0b2d67af44a,36647c4b-baf1-4b86-b764-a55d5fb4be86,2023-02-21,2023-04-07,2023-05-08,Road,Furniture,4ca90915-93c6-46dd-be88-bfb36db9e27c,4,86.28492190932944,202.0047964704694,0.4383362837730176,31.997930891726586,Cancelled,New Bethfurt,California,Lake Chelsea,Illinois,13.829013018999412,Amazon Logistics
d77d4807-0d7c-4cf0-93ce-610eeb9ed018,7b3be912-8532-448e-95ee-b525eae5a723,2022-12-05,2023-10-16,2023-11-10,Road,Clothing,9d653a11-a59b-4c86-9a08-3aaca61949ae,41,126.36493763019924,2896.476514652461,0.4463000362155133,33.67457944134475,Cancelled,South Annette,California,Christinebury,New York,12.658466869150562,Amazon Logistics
b4f622e7-e8ef-446e-bcca-0dfaa939a650,07e553f5-d3f0-4eef-8a13-e6ad060659e6,2024-02-22,2024-03-25,2024-05-05,Road,Electronics,066cde78-8e4b-46fa-b541-bcbff244384e,99,204.92080169416062,12349.919898027383,0.367196841587637,17.70000718220412,Shipped,Baileyton,Illinois,North Jacob,Florida,3.441734421716241,Amazon Logistics
fbf3ceb3-8458-43ec-a458-5ee178515505,3eda7332-fb37-4091-9c77-d80eb6b1b2f2,2024-05-18,2024-07-10,2024-07-22,Air,Books,b645a284-c6a4-46d6-8786-17d5d8691063,94,183.210732588016,10267.677171138383,0.38656280627331197,24.39155445603515,Shipped,Garnerside,Texas,Lake Nicoleshire,Texas,17.665699087581842,Amazon Logistics
eaec4f90-81cd-4a20-81a7-9e7c8e3ced25,aa88b473-12ae-4b7a-95d9-1a4126f2aae3,2022-08-09,2022-08-30,2023-08-18,Air,Food,9539dc1e-f08c-4a60-879b-e1dd7bed220b,37,115.61897233302287,2798.892483335306,0.3446612895198158,8.532736888869733,Shipped,Juliatown,New York,Johnborough,Illinois,6.591512397968096,Amazon Logistics
44d37aaa-dda2-42b3-aab1-68c17e63b151,f4309937-66ea-4886-b467-185c9ab74392,2023-08-15,2024-02-20,2024-02-21,Road,Books,d2ce5ecf-f6c1-484f-84b7-e0fa32ca56d3,42,26.976041126641572,571.6138175496245,0.4713420208315908,20.263893413997124,Shipped,Port Elizabethbury,California,Karenville,Texas,4.899180593050129,USPS
95a6fda2-9363-419d-8f94-01cb6d352dae,3416db7f-edaa-4892-b0bb-8a0c743ec89c,2023-11-06,2024-04-13,2024-05-12,Rail,Clothing,15e4849e-56e6-4c39-837e-4d97dd182d3d,78,160.99949110118334,8470.98691103653,0.35276171890822217,44.598768459500306,Shipped,Ryanville,New York,Jacksonshire,Florida,13.560642798104526,USPS
81cdd0fa-c4d6-4e5f-b8f8-d8993897a19c,3b75895b-b75a-4f60-ae80-2b62148c6f42,2023-08-05,2024-02-21,2024-05-24,Rail,Electronics,23c9aa77-6d3a-4705-9748-0c0178eefa7b,44,345.52065521933594,8838.899301569167,0.4194512782468922,20.221394297722924,Shipped,Garciaport,New York,Robertberg,Illinois,10.012184282011985,Amazon Logistics
6a2dc72a-af16-48cb-9479-b70e4fb37179,de89198e-5e63-4a9f-9ef1-162388c1fc42,2022-09-29,2023-12-17,2024-07-05,Rail,Books,75bfc64e-290e-4446-a73d-8649f0d208ec,83,134.81222290934718,6692.833908980941,0.3904881708057838,30.775377981787788,Shipped,Juliefort,California,Markbury,Florida,5.275173385404615,Amazon Logistics
64adae0a-adcd-4dd1-bb50-ad67aa41b7ba,a28aff32-189b-4120-b379-2add7c7633f6,2023-03-13,2023-12-17,2024-02-07,Road,Books,cd6a751a-adda-4110-a342-6dcfcdf58b9c,91,113.3026933244762,5648.783505304389,0.4368685836845908,31.79541612785603,Shipped,Robertborough,Florida,Mullinsmouth,California,14.786568935309742,USPS
a74118e4-3a45-4e30-8064-8de39b0b0529,468acdfd-2e91-42d3-8b7a-68134dd884bf,2022-09-04,2023-06-19,2024-06-13,Rail,Clothing,4674e85c-4a09-462e-812c-d519ee0f84bd,47,187.69628360534605,5845.903068899036,0.3498797948231854,11.335848592326807,Shipped,Jeromechester,Texas,Hullstad,Illinois,6.389748030844641,UPS
69245ae6-193a-4e68-82f6-32ed9cf091cf,20775807-4418-4849-bc47-bdeb8f6ba29c,2024-05-02,2024-07-01,2024-08-04,Air,Food,e0e5ddd7-5a55-44d9-8798-00ea44ace9ae,36,95.42967774035044,2144.5652618414606,0.358460336388013,26.01453664674508,Shipped,West Christinaside,Florida,Port Kathryn,Texas,3.4082303118836617,USPS
1c90b3f5-96ff-4f58-b648-a2b329822af1,6bf4b711-5f54-4e40-ae64-33d7164ae65b,2023-10-15,2024-07-20,2024-08-03,Air,Food,7f0dc308-2383-43a9-9973-f70f7a1c2069,78,13.253873988820509,584.0808878254767,0.4410665129011546,34.21909019571908,Cancelled,Nelsonville,Illinois,Brucechester,Texas,8.36064552196546,Amazon Logistics
efaf7c68-096d-4b7f-8f00-326dd0c786f7,d0fda866-f9ba-4920-9255-072d2eeaa3e6,2024-05-10,2024-07-13,2024-08-01,Air,Furniture,17624893-7d93-4ba7-becb-f2673fb9c9e5,27,63.593181546968495,931.2671490536113,0.46993529105831766,33.819014115889836,Cancelled,Lake Susan,California,Lake Jamesside,Florida,7.975339911054316,USPS
b7e03608-57ae-4dc7-acf3-a0f5e87e4edd,13307c81-0ca1-40e8-9d4d-111ab05f863a,2023-02-16,2024-02-17,2024-06-08,Road,Furniture,e6e61f85-44ca-4717-8947-1125490acfc4,81,70.4039465859478,3562.034490170095,0.3712394878015307,68.46993964250083,Shipped,Ericabury,Florida,Walshshire,Illinois,12.402335693815058,Amazon Logistics
a0e273d7-9bfb-4f20-845a-1b1271b3af08,acde5c94-bc63-4efe-b75b-7b157068602a,2023-07-22,2024-01-03,2024-04-18,Air,Clothing,d8ca576c-8ce3-4caf-a6c0-8e74c8031efc,93,80.50689834446254,4202.747924069242,0.4104115949119863,36.663403550312445,Cancelled,Stephanieland,Texas,New Daniel,California,17.829974351294933,Amazon Logistics
bb633cf5-a614-40bc-886c-84913d195588,9ef47de5-d337-40d2-b304-67ee06da6a74,2023-11-20,2024-05-03,2024-07-15,Air,Food,01d47c48-4015-4f73-916c-49d238d30df3,46,78.60826089795773,2326.12073207833,0.3733211631729923,26.229236063648464,Cancelled,Lake Heatherburgh,Florida,Andersonport,Illinois,1.384300487695187,DHL
cf0afcdb-c04f-4c3a-89b6-d10716c8aaa2,115bf049-6f8d-4fee-b44a-d562a9d85f98,2023-07-31,2024-01-15,2024-04-14,Air,Electronics,be0bacc2-9173-43f7-a32f-5d8d5646315c,47,270.54348915870975,6661.259771739717,0.4635156807631071,29.338495036212212,Shipped,Mooretown,New York,Katherineburgh,Florida,18.764230186367683,Amazon Logistics
2ee2b6f2-0088-4725-85a9-15bd845e06cd,98d2f59d-052a-4492-bf1b-4fc6ff728e81,2023-05-31,2024-01-09,2024-05-21,Rail,Food,3fbd721e-6582-4126-bed8-6409122219bd,62,137.51073843997284,4618.384051124045,0.4677281812130737,43.23941111372346,Shipped,Kingberg,Texas,Cannonbury,California,16.85165011611275,USPS
042e7c27-be05-454d-b748-ebbb018f0093,aa16baf7-0561-4f08-9e6c-47fec0600918,2024-03-29,2024-05-22,2024-07-19,Air,Food,9b9b263b-69df-4acb-8aee-5172c052ad6a,53,128.79452911237468,4551.495277013354,0.3453630948678373,27.50325180943137,Shipped,East Tracy,New York,South Courtney,California,1.0,USPS
109eb6ea-3b89-4ef5-9d9a-2d5be0172638,44f2e515-e0d3-4674-90fd-13bfb3346f03,2024-04-27,2024-05-20,2024-06-03,Air,Food,77e7ea27-f82b-4954-a990-be4a20653fdd,25,101.14028572735958,1539.2966881886155,0.38309713055026373,34.17555020009202,Cancelled,Catherinechester,Illinois,Lake Scott,Illinois,11.97371093000549,Amazon Logistics
88ed55a6-64c7-4cda-b397-3222441eda08,e9deb22f-3377-42a1-8c0c-84ceede3a075,2023-05-19,2023-10-31,2024-01-05,Rail,Furniture,14526df6-bac7-4cec-9e47-707796adcc37,68,61.3517279733747,2261.153572694215,0.4608880384776295,72.40171848164373,Shipped,Lake Travisborough,New York,Lake Colin,Illinois,17.03393694045044,DHL
3ac4319c-8078-4f57-8a8b-a8e99985aa2c,b480442d-a3ca-4a70-9260-b65aa5c36813,2023-03-28,2024-05-12,2024-06-15,Air,Food,c4d03d7e-ee0f-4ecc-a5e8-42dc22c2e418,11,240.83639320657542,1614.9301975476285,0.3739636407009216,31.867753965262953,Shipped,West Christophermouth,New York,Cassandraborough,California,23.858067331142244,USPS
f540d15c-34f8-41aa-8f2e-b36f67a87581,3a93a151-f7e0-40d6-8a99-a177988b1892,2024-07-19,2024-07-29,2024-08-04,Air,Clothing,b38b0ea9-622d-4c5e-bcf7-9f90758055c7,76,146.60739265996764,7022.348632443025,0.3869036973959806,37.28060025962061,Cancelled,Port Mark,Florida,Lake Randy,Illinois,20.244102163679187,USPS
13a22fa0-117d-4869-adae-798d197f9034,14786b63-18f8-436f-98e7-3d1be727f1e2,2022-09-25,2024-08-04,2024-08-04,Road,Clothing,8cc5befb-e006-4f43-80e3-3ca36b38e5ba,90,86.53791134897607,4747.812084769318,0.37159240082089273,34.30420747360591,Cancelled,New Joseport,California,Oliviamouth,Texas,13.955264235624517,USPS
31405898-a435-4b6a-8163-76c05d979647,5fe65e2c-cd24-4141-8535-77631773c5cc,2024-05-01,2024-05-07,2024-07-23,Rail,Furniture,082d6b15-0ae1-45c5-9556-af67c505be7f,11,153.62199048741005,1109.902812425456,0.31018642599140317,44.00079250281507,Shipped,East Taraland,Florida,Wilsonside,California,18.120504019890486,USPS
0f72b773-6db2-47a7-8835-a6121329bc8a,788d2a72-cecc-419b-93b4-31215c91cd2b,2023-06-25,2023-07-01,2024-06-25,Sea,Food,96be2bb8-5f38-4003-8cdc-41423f91a0ba,87,248.05669901524692,15479.312515797767,0.2893620590764605,27.914146160735093,Returned,Hallmouth,Texas,Lake Jeremyhaven,Illinois,15.398728928940209,UPS
e2a974e1-0c69-4a37-bbcc-48ef852a25dd,30a4cf55-7fa9-434b-b08b-2350eaaeedd6,2024-02-26,2024-04-12,2024-07-28,Sea,Food,52dde0a8-a8f7-4979-9a89-0cb8c1ad4d3e,28,168.4364459195802,2614.629874689819,0.4470429183047744,41.77411876189619,Shipped,New Crystalborough,Illinois,Pachecostad,Florida,21.277185964729803,USPS
4d9ea50e-f9ea-42bd-8833-f55b6f74d603,1f9afa0a-3fb3-4097-ab45-b1fecc82ac9f,2024-03-31,2024-07-19,2024-07-31,Air,Books,2ecf77dd-cf64-436c-a09f-74346750003e,51,257.11667777720015,8490.407880292867,0.34735846181567753,44.84559990920272,Cancelled,Jessicaview,Texas,Stephenshire,California,7.739435159180713,Amazon Logistics
dfd5c171-83bc-4329-819b-ba87f505ade1,a7cf51af-3620-4d49-8ffe-d6571114f9bf,2024-06-11,2024-06-26,2024-07-19,Sea,Clothing,979e802c-37d2-45db-854a-0ebaa1273c15,86,279.19272121980475,14458.298191518272,0.4223559564394237,22.3413046604764,Shipped,West Stephanieport,Illinois,Port Jennifer,Florida,23.219518825970482,DHL
4997c7ba-2184-4d1c-b9b4-fca8ad5d6a1d,1e98064c-3823-4662-961e-f1c85cb6abb8,2023-06-01,2023-08-03,2024-07-22,Sea,Books,cd8d8174-14bb-4db2-a31a-f1db37252064,74,94.01846100528594,3999.4284951583304,0.413325673204893,36.00515311031711,Shipped,Rebeccaberg,California,New Davidborough,New York,25.494107141825392,UPS
19f235a2-8a2b-4984-9bf1-c37b7cf170a5,62668de4-5487-4772-a2b9-c59eb175dc3e,2024-03-03,2024-07-10,2024-07-16,Air,Furniture,6db456d9-08aa-4685-823c-5e8db78bee13,13,275.4881329525739,1864.3669359421542,0.4532896351987895,31.445076175430035,Shipped,Port Davidhaven,Illinois,New Angelview,Texas,9.183462567854388,USPS
797977dc-7800-434b-9834-fc08a0a6c8ee,6a7dca79-b148-428d-ab32-830fb4e7e1fe,2024-02-25,2024-05-14,2024-07-18,Sea,Books,75a65eb9-58f2-4fed-9402-2a4d0f1a20e9,10,157.93547064860067,831.1650074507133,0.4928392949078195,20.10084872101641,Shipped,Wilkinsfort,California,West Jenniferchester,Florida,3.714506907433031,USPS
452e5749-c88d-43c9-85e7-5be9a1c5a924,c21148c5-3369-4812-866d-c698d67414a4,2022-12-17,2023-06-23,2024-02-28,Road,Books,748fa09e-0101-4685-a5c4-40170040febd,78,183.6200627282487,8175.150240311288,0.42269322387650254,40.19746025637943,Shipped,Port Rachel,Texas,Prestonview,Texas,15.726753928864103,USPS
a1f92f45-10fd-4145-a789-4f3910ab8694,e46ea96b-bdc4-4c5e-a305-dcff28d17ad8,2024-01-03,2024-02-19,2024-03-09,Sea,Food,a805eff3-6b73-4b69-adb8-c7772dde38eb,2,160.66963853603727,174.53534403934927,0.4616500637808575,24.51117679654482,Returned,Lake Brendatown,Texas,Cookmouth,California,10.628122094233753,USPS
26b268e5-2d54-4de3-ad38-3426ce251a88,a3118c48-cdf3-4472-99c8-ebf2bdba6359,2024-02-02,2024-06-01,2024-06-05,Air,Food,876e21be-6fd4-4d21-a1c4-a22677457ea1,89,181.27210515386713,8185.059294339499,0.46638081567174083,35.03567169307966,Returned,South Aaronview,Florida,West Stacyberg,New York,8.237117045760009,USPS
766e09a4-f312-4f8f-9dd3-d219f8b9aa69,a79b793d-c9a7-464d-8d09-1acf0fcdc009,2023-03-08,2023-03-27,2024-04-14,Sea,Food,e4498b1c-9d9f-4ec6-8be5-bd202da30803,9,111.09158535489583,630.9656499663269,0.35035536616153606,29.216367441334274,Returned,Kathyport,New York,Gabrielbury,Florida,4.385705113443968,Amazon Logistics
47d7116f-05f3-404e-a76e-59347cd4daf6,60fdf4df-ecf8-4ca4-a254-231b30070b75,2023-05-12,2024-07-12,2024-07-25,Sea,Food,9585f782-2fca-4cd7-a25e-e17df5659f3d,20,214.50599779780052,2476.771351923314,0.4490203395956628,38.33514713491359,Cancelled,Port Stephenhaven,Texas,Port Jasmine,New York,5.869629775955555,Amazon Logistics
0990a9fb-d39b-47c8-82a3-cd362b931e30,2a6d1f9a-03be-4fd9-bb24-555d5db0b118,2024-07-09,2024-07-23,2024-08-04,Air,Clothing,d2553864-1807-4f61-9a45-f845ec66fd1e,82,176.95377300211757,8613.16886114912,0.3834145805647253,35.99924853895314,Cancelled,Adamsville,Texas,Brettbury,Illinois,15.400960450793708,Amazon Logistics
c33d790e-6cea-44d5-8c41-3485e822d883,2dc5009a-674a-4ef9-a2c3-7646765fcf74,2023-09-03,2024-03-12,2024-05-08,Rail,Electronics,103bd2be-a0fe-4e34-aeee-1924292232cc,85,168.80999497314744,7780.497327340012,0.45146300825201835,24.268752920966232,Shipped,West Veronica,Texas,Port James,New York,3.0404486918957776,USPS
318e03a6-cdd9-40a5-a43f-0be695b564ba,83a0df43-feee-4485-bb66-85b31597e23a,2023-12-31,2024-04-11,2024-07-11,Rail,Clothing,3a85cb73-7120-4959-a7b2-a1bf01b89fce,50,89.36397524139807,2793.5737701776384,0.35134488643985284,21.332364629489874,Cancelled,Jonestown,New York,Jenniferville,Florida,2.5257484575550135,USPS
2fa763d9-6fa1-42b0-8b35-549dc9d10282,ce29097e-3f62-487e-ae14-bbbd05421ee2,2023-03-05,2024-07-27,2024-08-02,Rail,Books,a54a64f1-a714-4d04-b60e-94b30d07de75,76,104.77520077656897,4666.276270027992,0.41032218755085537,12.915764887123263,Shipped,West David,Texas,East Robertmouth,Texas,10.489988706365294,UPS
492b54cd-02b1-439a-97af-d8edf57e312b,854b047e-17f6-4130-945a-876341825f4f,2024-05-28,2024-06-28,2024-07-16,Rail,Electronics,824098a2-955d-4de5-9499-cd9b424cc191,44,113.9728342723071,2825.559373419299,0.43227165163911974,31.277637022091366,Returned,North Nicole,Florida,Port Laura,Texas,13.480089792027016,Amazon Logistics
4b57e0e3-20df-4117-bbe5-96eaec4c254d,be960c49-3cd0-4916-8483-507d233c6254,2024-01-06,2024-03-18,2024-05-10,Sea,Books,554e0be2-af42-4bd7-9670-66d9783dc6dc,38,301.89622835347626,5709.164402185264,0.4900542818214536,55.214268803446316,Cancelled,Lake Ethan,Texas,Joelborough,Illinois,19.71266357772224,USPS
49cfcaf5-cfa2-4cc6-88ce-2237516aa5a7,0a3775b0-651c-4558-949f-979b9e23c626,2024-03-30,2024-05-13,2024-07-16,Sea,Books,8f0da75a-f1a0-4e7f-b796-0b6695911247,72,15.046834354673186,609.9791874541625,0.43440588891497933,11.240219135174339,Shipped,West Kelly,California,Port Kevin,Illinois,19.004993624268007,Amazon Logistics
8d99ace1-3578-4401-ad5e-c7f1442b48ff,41764ca1-594e-4e34-8c81-124035dc9368,2023-06-04,2024-07-27,2024-08-02,Road,Books,5d3839de-8c02-4aab-b2ce-f46763d2d58c,83,168.69114822698606,8160.71026853849,0.40386987256727325,38.958928357519774,Shipped,West Donaldland,Florida,North Brian,Texas,6.0719073955002845,UPS
cc1e4b77-32d0-479f-9987-1b7cfa63a320,b84b7b29-830b-4e72-8b6f-1bedf90ab808,2024-03-27,2024-08-03,2024-08-04,Road,Food,fef0d9b6-8172-4972-99cf-11882bed32e0,81,37.83230426320816,1898.0628627980825,0.3609740411730564,29.60462094066647,Shipped,Fieldston,Florida,Garciaview,Illinois,9.804541401910196,Amazon Logistics
71af7d7e-ea0a-482c-acd8-451fb4051931,323827fb-5524-4376-98be-2ce76054013d,2024-06-21,2024-06-30,2024-07-25,Rail,Food,fcb7e95e-2240-4a9d-9694-050cd7d70572,23,184.89769360427525,2844.1059660647757,0.36155648665270856,17.968659532743867,Shipped,Gutierrezborough,California,Ashleystad,California,7.42127100660382,DHL
0110c746-41f2-4781-ab46-41e7e1bae85b,bba9a823-582c-4d39-b181-e548dcd69240,2024-06-04,2024-06-17,2024-07-30,Air,Books,294c2345-9853-4fe4-984b-48f9e99e7805,97,187.18655602126412,11363.958980995332,0.3965153945015114,13.620892514983007,Shipped,Stephenburgh,New York,Port Kennethhaven,Texas,10.792410618900266,DHL
d9d60787-f332-45d8-a5ee-ba860dda359e,341b528b-1795-4f03-a35f-bdbef8ea1a6d,2023-07-05,2024-04-03,2024-06-24,Rail,Clothing,e407709f-2af3-45e9-8ff8-ef822567a42f,29,128.08461503165785,2473.705058565285,0.3282340676878436,22.238938283222694,Shipped,North Kimberly,California,Patelburgh,Texas,4.412516044456655,Amazon Logistics
e8cfcfe6-5b2a-4d0b-97e2-aad6ccb6bffa,cefff729-07cd-4b35-aead-d472daa43a4d,2024-01-26,2024-07-05,2024-07-18,Sea,Clothing,e91d5a58-ec03-4e70-80a3-c16d6edc5365,89,318.04832791383603,14966.056462102684,0.47743052659316665,54.883617958648585,Shipped,West Timothy,California,Mooreview,New York,13.949196406515307,USPS
2aaff1aa-f5e5-4c36-9bda-7706f49c1b7d,c69cd30c-e1ae-4100-b9fa-78c739381036,2024-01-23,2024-02-03,2024-03-27,Road,Books,312d5c3c-218b-42fa-829e-5006d5d5263f,42,162.3761319645816,3965.0669378005323,0.4375361175916883,50.845154218468686,Shipped,Johnstad,Texas,Lake Charles,Texas,24.88085050937131,Amazon Logistics
53aafc88-3b20-408a-b812-e66f0bc5800f,e3c304e9-9410-4763-8eb2-38a7a8b493f0,2024-04-24,2024-06-02,2024-07-22,Road,Electronics,38d99042-2db9-4a91-b221-b08703317f98,86,51.04922103860125,2994.553950857424,0.3009758921436439,25.76881359219026,Cancelled,Brookefort,Illinois,Oconnellside,California,4.367577614693598,USPS
466bac3e-6380-484e-88cd-f2d73888bb8c,1b59f291-5260-484d-9bd3-d2a937040606,2024-03-04,2024-05-28,2024-07-21,Rail,Food,d4bc361e-75ba-4f3a-963b-fa67e8d795ff,48,153.93555347169726,5106.40592310793,0.3264808669675094,30.058231786205926,Shipped,New Joseph,Illinois,Stephenview,New York,5.729336602830305,USPS
4c47224a-a9d5-44a1-ab78-7697e76b01aa,6bf21661-cb62-4584-8c46-cba0dc7b30a7,2024-03-22,2024-07-22,2024-08-04,Road,Electronics,4f171593-416d-4cd8-9479-d302eaf97d98,30,226.97034018055763,3988.6816807005716,0.4388368281304822,10.13440272377948,Cancelled,Benjamintown,Illinois,South Kenneth,Illinois,7.760410961000481,Amazon Logistics
e3937fec-8eff-437e-a7b1-f8ea9ab7baba,96a77eb6-593b-4a04-933b-2292881cbbde,2024-06-16,2024-07-03,2024-07-04,Air,Books,4025de73-452e-48e8-89e5-332129d34cb4,76,60.51731417299025,2431.5979194408924,0.4732634779183399,34.29827983652376,Shipped,North Christopher,Illinois,Port Georgemouth,New York,23.654599203451717,USPS
1c24ff9c-8d29-4ea0-bcb1-abfa9c10bff0,e33ea8c0-2b97-400a-b8db-ae3493611718,2023-06-21,2024-04-03,2024-06-30,Air,Food,cd488890-71d0-4bc8-99ec-1ffb153d8b6f,61,101.48393819401883,3557.6937413674673,0.43590687627966185,70.92786811823547,Shipped,Robertland,Illinois,Gonzalesshire,Texas,19.395959166554107,USPS
2364c9ab-db75-4e26-a489-935c36815837,c84da917-541a-4943-a625-b0fe677f21c3,2023-06-11,2024-04-30,2024-05-04,Road,Food,077e9a4f-fd35-4e4b-b2b6-af9df4e8a965,9,215.08247206446902,1255.7972036256199,0.36593238541918643,30.983370558916686,Shipped,New Bryan,Illinois,Michaelton,New York,12.911691071530639,Amazon Logistics
3418b984-e9a3-45c0-ac2f-c8e20567cca5,3137beb4-a36e-4c89-b1da-78b13bfeced7,2024-06-24,2024-07-07,2024-07-31,Rail,Books,68afff42-6b81-459f-b5a9-3c8952511dbf,99,127.71792493913594,7232.98925437819,0.4131026354357986,16.809003915873582,Cancelled,Melissaborough,Illinois,North Michelle,Florida,4.048254818455664,UPS
5cd4bb4c-c7bf-4f9c-bef6-bca1ba349434,b3336aba-37ca-4554-9e37-cfce9ee8b966,2022-08-15,2023-10-02,2024-04-01,Air,Books,4d4b0803-1ca3-497a-bc36-1ee075e41919,62,237.36361580304262,8488.540298232647,0.42129781361908925,24.54350762190528,Shipped,East Nicholas,Illinois,West Jessicafort,California,6.416500941673043,USPS
db77e056-26bc-4ad4-8040-89441f80640a,30f7e60c-73b4-4704-9d8d-b7cc6bcd21cb,2023-06-04,2023-09-03,2023-12-14,Road,Books,0978b31a-6a59-4590-a779-2048c113612b,83,263.60494130553195,13515.978122962411,0.39160965826439664,54.37646377340261,Shipped,Tateport,New York,South Vickiburgh,California,15.905901274962485,Amazon Logistics
430d768f-fb84-4ff2-b5a5-cb64ff3d3d1b,4082ace6-64ec-48a9-b3e0-662332ed638b,2023-07-15,2023-10-18,2024-06-18,Rail,Books,8a4f4c72-7237-4add-9511-601bc7f9d248,9,341.67170175004543,2180.5594613109542,0.3045553262555266,30.158805542892964,Returned,Port Deborah,Illinois,West Raymond,New York,18.283601121052868,USPS
944979d3-0e29-4710-b4aa-4b7531a6f86c,5b23f78f-b78e-43c3-bb90-3973eed8cd80,2023-06-23,2024-05-12,2024-07-10,Sea,Electronics,248949e4-7958-47f0-964b-af8790ee6c6b,35,268.4570650442607,5124.17014467374,0.44410746035582205,37.62829083275103,Shipped,West Melissa,Illinois,New Thomasfurt,Florida,15.701129667036636,USPS
46d1f9f7-dca3-4bd5-aa0c-09bf4bfa9aac,c02f709c-28b7-473c-95e9-29fdf95f4ea1,2024-05-11,2024-06-04,2024-06-14,Air,Food,cea6d09a-7a70-4dd2-a3dc-dbff86806cb8,15,177.07425777554738,1484.184893010799,0.4374771694118239,19.21029047229017,Shipped,Kyleborough,Illinois,South Tracyfurt,Illinois,7.21056872485633,Amazon Logistics
4463c95b-acd3-4e95-9998-318307c69e08,61ee4da0-90bd-4283-a4ba-bd0005456d4b,2023-08-01,2024-06-18,2024-07-27,Air,Food,07802039-586f-4232-bd50-e50e9689cf8a,72,23.036039242114636,1029.480080772766,0.387826861475216,19.165324461241845,Shipped,Rebeccatown,New York,Boydfurt,Florida,1.7633750404552426,Amazon Logistics
bc3adacf-32f9-46fb-acc5-2f15944b977e,778025a3-daf5-4c3a-bf18-eb571d04a66e,2022-10-28,2023-02-27,2023-06-16,Road,Food,c033a5d4-5e3b-411b-890a-6fc11c1a7dff,69,49.08000216962785,1790.8731545825808,0.47813585107799805,29.695114495501926,Shipped,Crystalshire,Illinois,Gibsonton,Illinois,7.900908234307778,Amazon Logistics
be2670e2-4091-44cc-b070-ffe89995088e,24f5bc48-eab7-4074-8a75-a0dc30e93677,2023-08-05,2024-04-18,2024-08-05,Sea,Food,1aa90497-cac1-4466-8432-2db8d796572a,33,162.1176064358527,3400.717172232921,0.3866389779678147,14.134706103791354,Cancelled,Curryland,Florida,Roseshire,Illinois,11.705638424692044,Amazon Logistics
0052246d-626c-45cd-a60e-29423efb4258,fefda08d-59dc-491a-9aca-76ee24f424c5,2022-12-14,2023-04-29,2023-12-02,Road,Books,c590bb7b-888e-4e3d-b33f-c1bc0516af87,39,192.99193123299713,5070.649174721121,0.2959873185018349,30.009467481882492,Returned,East Christopher,New York,Port Craigfurt,New York,13.852983210378845,Amazon Logistics
68a3fdbc-74fe-4610-b3c7-de7a8c545565,c47cd933-ec9d-4d4f-bd92-d8a288b4caba,2023-04-09,2023-11-23,2024-01-24,Sea,Food,146bf8ac-8d4e-47e0-a041-ee78a3a3bed0,80,235.8048672508963,12058.114846400467,0.36674704716862905,28.22024076481588,Cancelled,West Kimberlyfurt,Illinois,Michellemouth,Illinois,16.59551653437304,USPS
986380ec-a87c-43a8-9113-af2522f7ba1a,b65a8b7a-926b-4bfb-9f3a-3ea9a5dd42a5,2022-10-04,2024-02-18,2024-08-04,Sea,Books,45481c2d-9a9e-48a4-b026-e1c9e402a22a,44,164.83740124897264,4356.6546897806775,0.4139541539615492,24.051776716266588,Shipped,Johnsonhaven,Texas,New Joycefort,California,4.553197455411729,USPS
e525620b-8c75-44a2-99fe-d8fd3b9df826,ae361a42-daf0-452d-90f6-6583fe4aa0aa,2024-06-11,2024-06-23,2024-07-30,Sea,Furniture,bbb28c85-0162-4a38-a149-58991b5020cf,74,77.82105644845439,3530.028092255048,0.3751526408177683,38.578946879899924,Shipped,Matthewville,Texas,Port Craigmouth,Florida,9.925697092740602,DHL
457574b2-79cc-4b15-9e24-a8abc6595b5e,bafa4685-ebe6-4a84-a586-e94527d475db,2022-11-26,2024-07-18,2024-08-05,Road,Food,d7701b7b-d074-4647-a806-69bc751e2f5a,61,100.97631977544829,4083.179877927151,0.35171242897697563,50.631256946091845,Shipped,Port Williammouth,California,South Kathleen,Florida,15.124628860884654,Amazon Logistics
